Default,Age,ActiveLoans,Due90Days,RealEstateLoans,CrLineUtilization
0,43,7,0,1,-0.99047563
0,75,3,0,0,-1.969432312
0,58,12,0,1,-1.969432312
0,49,6,0,1,-0.416424948
0,46,17,0,2,-0.663976803
0,64,4,0,0,-1.969432312
0,27,10,0,0,-4.51899249
0,34,12,0,0,-3.568433301
0,59,2,0,0,-3.816712826
0,57,6,0,0,-3.116770602
0,40,7,0,1,-0.456179623
0,44,6,0,0,-0.018062143
0,48,14,0,1,-2.348629031
0,35,5,0,1,-0.055618424
1,45,12,0,2,0.033821548
0,55,4,0,2,-2.369793843
0,39,4,0,0,-1.997308712
1,47,8,0,2,0
0,50,8,0,0,-3.673006105
0,51,10,0,1,-1.610438413
1,38,2,1,0,-0.022245609
0,25,0,98,0,0
1,50,20,0,3,-2.683845512
0,44,17,9,0,-1.558744798
0,32,6,0,0,-0.257346873
0,32,6,0,0,-3.092243174
0,50,14,0,2,-1.892464173
0,28,4,0,0,-0.088066479
0,48,7,0,2,-1.361016554
0,48,11,0,0,-3.055482278
0,26,3,0,0,-1.969432312
0,41,7,0,1,-3.763603
0,21,2,0,0,-0.375857763
0,80,3,0,2,-0.505506462
0,40,8,0,1,-3.221378955
0,36,3,0,0,-1.969432312
0,33,3,0,0,-1.326140438
0,46,7,0,2,-1.605944023
0,36,7,0,0,-2.734907655
0,50,10,0,2,-1.288441961
0,40,8,0,0,-0.367735891
0,53,8,0,1,-4.482952553
0,32,6,0,2,-6.812445099
0,41,10,0,1,-2.73183073
0,36,2,1,0,-2.043302495
0,22,1,0,0,0
0,39,9,0,0,-3.803168601
0,88,3,0,0,-3.776618368
0,59,21,0,2,-0.601479992
0,83,8,0,1,-1.365707728
1,49,11,1,1,-0.280640258
0,78,6,0,1,-1.811554097
0,40,7,0,1,-2.369793843
1,38,7,0,2,0
0,46,14,0,2,-0.887217484
0,54,12,0,4,-0.187535124
0,72,4,0,0,-1.969432312
0,42,12,0,6,0.03333806
0,45,5,0,1,-3.302257434
0,51,4,0,1,0.064944689
0,58,17,0,2,-0.649896139
0,60,4,0,0,-0.769164667
0,51,1,0,0,-1.007036345
0,59,12,0,2,-0.254118356
0,62,12,0,0,-1.350927217
0,25,3,0,0,-2.780620894
0,68,4,0,0,-1.822631133
0,72,19,0,1,-2.18036746
0,50,11,0,0,-7.264430223
0,38,10,0,1,-0.670994376
0,73,10,0,0,-1.621510494
0,70,2,0,1,-3.47054746
0,43,8,0,0,-0.360396145
0,94,14,0,0,-4.491841501
0,43,9,0,1,-2.931818948
0,54,18,0,3,-2.335108285
0,42,4,0,0,-1.298283484
0,46,20,0,3,-2.380546634
0,61,7,0,0,-0.156302994
0,52,7,0,0,-1.969432312
0,62,1,0,0,-0.006018072
0,49,5,0,1,-3.746508567
0,73,10,0,0,-3.48675527
0,87,2,0,0,-5.65499231
0,55,8,0,2,-5.005647753
0,67,5,0,1,-3.068302966
0,53,11,0,2,-1.969432312
0,37,8,0,1,-1.292804018
1,41,6,0,0,0.691846335
0,50,7,0,1,-4.755993076
0,62,10,0,1,-3.335409641
0,46,8,0,1,-5.02068563
0,34,3,0,0,-1.969432312
0,86,3,0,0,-2.710553331
0,84,5,0,0,-2.931818948
1,58,2,0,0,0
0,83,17,0,1,-6.725433722
0,64,5,0,2,-1.969432312
0,64,17,0,2,-2.513306124
0,60,6,0,1,-1.979053368
0,66,5,0,0,-0.53204926
0,54,15,0,1,-0.94032731
0,32,6,0,1,-0.203708639
0,64,7,0,0,-1.375156617
0,39,5,1,1,-0.612673796
0,62,19,0,1,-3.146555163
0,46,1,0,0,0
0,60,8,0,1,-2.301585593
0,68,5,0,1,0
0,56,15,0,2,-2.185691342
0,58,13,0,1,-1.969432312
0,78,6,0,1,0
0,73,10,0,2,-1.948413279
0,44,2,0,1,0
0,56,10,0,2,-1.464472142
0,43,8,0,1,-6.645391015
0,46,7,0,2,-0.630923837
0,74,13,0,1,-3.835061964
1,28,8,0,0,-2.857710976
1,63,1,2,0,-0.027782381
0,40,3,0,1,-0.031077956
0,36,2,0,0,-4.247495742
0,52,10,1,2,-0.449887326
0,75,9,0,1,-1.733867991
0,31,5,0,0,-1.261955087
0,39,17,0,2,-1.372786011
0,38,0,0,0,0
0,63,22,0,1,-0.037286585
0,70,12,0,0,-3.414282621
0,54,9,0,1,-3.246761028
0,41,14,0,1,-1.443499835
0,66,6,0,1,-3.107781777
0,29,2,0,0,-2.385966702
0,43,7,0,2,-1.001576326
1,67,15,1,3,-0.420527986
0,32,8,0,1,-1.969432312
0,50,8,0,1,-3.044922518
0,70,19,0,1,-2.583622623
0,64,6,0,0,-2.222850125
0,45,11,0,1,-3.516608233
0,84,6,0,0,-2.262403303
0,31,4,0,0,-1.381107834
0,43,9,0,1,-3.684887433
0,51,8,0,1,-1.753308283
0,71,10,0,0,-1.774902352
0,65,7,0,1,-2.811745437
0,55,0,0,0,0
0,68,8,0,0,-2.012905018
0,45,10,0,1,-4.312500572
0,71,14,0,2,-1.804236991
0,76,10,0,2,-4.51899249
0,46,9,0,1,-1.288079314
0,54,2,0,0,-5.65499231
0,57,14,0,1,-2.582298996
1,39,7,3,0,0.122217633
0,53,10,0,3,-1.692276191
0,44,6,0,2,-0.973919845
0,34,8,0,1,-0.914292729
0,62,11,0,0,-1.438430116
0,89,10,0,0,-5.449140256
0,26,10,0,4,-1.964685304
0,63,7,0,1,-1.969432312
0,47,10,0,2,-0.380967637
0,53,11,0,1,-2.00619108
0,29,7,0,0,-3.083471188
0,79,3,0,0,-6.725433722
0,59,16,0,2,-1.193032864
0,47,9,0,2,-1.249318906
0,71,2,0,0,-1.857258451
0,53,14,0,0,-3.346709196
1,56,4,0,1,-0.046358124
0,38,11,0,2,-0.26683424
0,57,5,0,1,-2.981829368
0,44,9,0,3,-4.179902451
0,36,9,0,0,-2.509609262
0,64,2,0,0,-1.969432312
0,56,14,0,1,-4.546901278
0,42,7,0,1,-1.954749098
0,75,8,1,2,-1.748125432
0,58,3,0,0,-3.750754858
0,64,13,0,1,-2.712058222
0,79,15,0,0,-5.184988681
0,67,13,0,0,-3.989984547
0,68,1,0,0,0
0,28,3,0,0,-1.838851077
0,43,4,0,1,-1.969432312
1,45,1,0,0,0.112971479
0,44,4,0,0,-0.353679435
0,43,6,0,0,-0.004309272
0,52,14,0,2,-2.270117903
0,56,4,0,0,-2.647896278
0,57,1,0,0,0
0,50,17,0,1,-2.887775132
0,68,3,0,1,-3.39620984
0,45,15,0,0,-3.092243174
0,61,2,0,0,-5.65499231
0,56,17,0,1,-7.418580903
1,62,8,0,3,-3.327017983
0,82,7,0,1,-0.825308084
0,62,6,0,0,-4.186459851
0,41,9,0,1,-0.511659305
0,25,13,0,0,-0.169128963
0,41,6,0,0,-1.742969305
0,54,7,0,1,-1.33484108
1,33,4,0,0,-3.600868577
0,32,6,0,2,-1.245837008
0,53,16,0,0,-2.90224193
0,55,12,0,3,-0.572878348
0,53,16,0,3,-3.571985703
0,57,9,0,2,-1.969432312
0,50,13,0,2,-0.26175445
0,62,4,0,0,-0.083707749
0,50,6,0,1,-2.609110253
0,61,5,0,1,-1.78557861
0,48,10,0,2,-0.444569828
0,53,10,0,1,-2.099644249
0,36,4,0,0,-4.755993076
0,45,22,0,2,-1.242020872
0,48,6,0,2,-0.484021421
0,40,6,0,0,-2.941244088
0,46,10,0,0,-2.469821012
0,48,9,0,0,-0.240798487
0,77,7,0,0,-3.296837366
0,38,7,0,0,-1.684700397
0,31,3,0,0,-1.969432312
0,70,8,0,1,-1.969432312
0,49,17,0,2,-2.285727976
0,84,9,0,0,-0.495608658
0,90,5,0,0,-6.377127028
0,55,11,0,3,-0.446755963
0,42,16,0,2,-0.176259965
1,49,3,0,0,-1.152329571
0,57,8,0,0,-2.039451893
0,56,6,0,1,-2.427015171
0,57,4,0,0,-1.969432312
0,41,14,0,1,-2.048718369
0,63,6,0,1,-1.804236991
0,46,13,0,2,-0.449260268
0,45,9,0,1,-3.182061852
0,72,9,0,1,-4.147745339
0,47,7,0,2,-0.120925468
0,50,7,1,2,0
0,74,7,0,1,-3.369698715
0,50,16,0,2,-0.594388409
0,56,8,1,0,-1.969432312
0,44,5,0,1,-0.195649987
1,77,11,0,0,-3.772261063
0,46,9,0,1,-5.496768305
0,47,9,0,1,-0.039364724
0,70,9,0,2,-2.562651998
0,63,6,0,1,-1.093624747
0,63,4,0,1,-2.085862109
0,33,5,0,0,-2.580977119
0,62,9,0,1,-1.56398665
0,49,7,0,1,-0.054878662
0,42,6,0,1,-0.869884359
0,63,3,0,0,-3.729701449
0,50,6,0,2,-2.790345444
0,58,7,0,2,-0.094310679
0,78,8,0,0,-6.725433722
0,56,11,0,1,-3.550858156
0,68,12,0,1,-0.051293294
0,96,2,0,0,-1.969432312
0,47,6,0,1,-7.418580903
0,75,2,0,0,-4.319991244
0,38,5,0,2,-2.432693778
0,50,6,0,1,-2.722656353
0,61,13,0,0,-3.249335032
0,41,4,0,0,-0.076341233
1,30,1,0,0,-0.673540651
0,47,2,1,0,0
0,33,10,0,0,-3.420380201
0,51,11,0,1,-1.145703896
0,30,3,0,0,0
0,29,4,0,1,-4.199705078
0,62,16,0,2,-2.074653025
0,65,3,0,0,-4.892852258
0,38,7,0,2,-2.645075402
0,44,5,0,1,0
0,27,2,0,0,-0.267618041
0,77,24,0,2,-1.804844709
0,67,13,0,1,-2.566550639
0,43,11,0,1,-1.120857898
0,57,9,0,1,-2.791975436
0,52,10,0,1,-1.707050741
0,73,9,0,0,-4.154094567
0,44,5,0,0,-0.927604492
1,31,5,0,1,0.042676274
0,34,13,0,1,-0.437265421
0,23,1,0,0,0
0,65,3,0,0,0
0,36,11,0,3,-3.780994743
0,71,10,0,1,-0.602758181
0,30,16,0,0,0.138282588
0,67,12,0,0,-0.952436179
0,46,4,0,0,-1.503277717
0,90,9,0,0,-5.878135862
0,97,4,1,0,-5.083205987
0,45,7,0,1,-2.024953356
0,48,7,0,1,-1.969432312
0,60,15,0,1,-2.280823601
0,62,24,0,3,-1.077340153
1,39,11,1,1,-0.844435295
0,61,11,0,1,-4.14143617
0,65,19,0,1,-1.902467591
0,38,3,0,0,-1.09481949
0,80,14,0,0,-4.528209145
0,92,2,0,0,0
0,44,10,0,1,0
0,39,6,0,1,-2.520741103
0,62,12,0,0,-1.480165577
0,71,19,0,1,-2.200931439
0,81,5,0,0,-3.506557897
0,65,10,0,2,-2.324830702
0,43,5,0,0,-1.969432312
0,46,11,0,2,-4.374058465
0,23,2,0,0,-0.333237474
1,30,11,0,1,-1.197990733
0,56,9,0,1,-0.444257913
0,58,13,0,2,-0.749929195
0,73,14,0,3,-2.694147296
0,47,6,0,1,-1.076752954
0,60,14,0,0,-0.816219178
0,29,6,0,2,-1.605445891
1,43,10,1,0,-0.80609194
0,50,15,0,2,-0.510492346
0,24,1,0,0,0
0,41,5,0,1,-2.074653025
0,33,3,0,0,-0.111490376
0,46,13,0,3,-2.514541455
0,36,3,0,0,-0.017451394
0,47,3,0,0,-1.969432312
0,61,2,0,1,-0.475780282
0,67,10,0,2,-0.901402119
1,24,0,98,0,0
0,45,4,0,1,-1.969432312
0,39,4,0,0,-0.836786631
0,70,5,0,1,-4.09234656
0,35,7,0,1,-4.815891217
0,40,6,0,0,-5.035953102
0,42,8,1,4,-2.907721396
0,69,3,0,0,-2.409057338
0,74,17,0,0,-6.571283042
0,50,7,0,1,-4.906275279
1,44,1,0,0,0
0,73,3,0,1,-4.011843341
0,69,13,0,3,-4.193060535
0,35,7,0,1,-0.504843552
0,31,10,0,0,-0.46808547
0,50,16,0,0,-0.842807955
0,56,11,0,2,-5.80914299
0,69,12,0,2,-2.855970331
0,56,1,0,0,-2.77900929
0,56,5,0,2,-1.427116356
0,40,3,0,1,-2.150722744
0,66,3,0,0,-1.737839627
0,62,13,0,2,-2.999740295
0,38,15,0,1,-0.772623382
0,54,5,0,4,-1.969432312
0,45,13,0,1,-4.039856377
0,30,11,0,0,-0.234078116
0,87,4,0,0,-1.62455155
0,51,13,0,0,-1.414282398
0,28,11,0,1,-0.654888468
0,40,9,0,1,-1.995835958
0,68,7,0,1,-0.347998408
1,39,4,0,2,-0.029222859
0,25,6,0,0,-2.365524893
0,33,2,0,0,-0.05551271
0,45,8,0,2,-0.077205071
0,29,4,0,0,-0.332539978
0,92,2,0,1,0
0,68,2,0,1,0
0,47,5,0,2,-7.418580903
0,89,10,0,0,-2.400197922
0,63,11,0,0,-0.096841351
0,52,11,0,1,-2.745752068
0,56,11,0,0,-7.418580903
0,73,10,0,4,-1.336742582
0,45,14,0,2,-0.969691509
0,46,14,0,0,-3.615628992
0,64,15,0,2,-3.717278929
0,71,5,0,0,-1.126086266
0,64,0,1,0,0
0,50,10,0,1,-1.969432312
0,76,9,0,0,-0.126243727
0,42,1,1,0,0
0,70,4,0,1,-1.500135178
0,57,9,0,1,-2.347582459
0,22,1,0,0,-0.68319685
0,67,5,0,0,-0.627734042
0,41,7,0,1,-2.537042404
0,38,5,0,2,-2.650725134
0,55,3,0,0,-1.969432312
0,58,6,0,2,-2.469821012
0,31,9,0,2,-2.130313872
0,31,7,0,0,-0.053400777
0,43,8,0,2,-2.952672784
0,57,5,0,1,-2.238671767
0,25,12,0,0,-2.092324168
0,66,4,0,1,-0.331007197
1,66,1,3,0,0
0,41,7,0,2,-3.184474398
0,57,5,0,0,-3.755019257
0,37,8,0,1,-1.969432312
0,33,7,0,1,-2.926206211
0,26,8,0,2,-0.304218041
0,49,1,0,0,0
0,30,8,0,0,-1.736703263
0,60,8,0,1,-2.728763243
1,49,9,0,2,-1.181885208
0,40,12,0,1,-4.815891217
0,67,3,0,0,0
0,70,7,0,0,-5.713832811
0,86,14,0,1,-4.147745339
0,33,6,0,2,-1.935168053
1,24,6,0,0,-0.075478141
0,88,6,0,1,-3.448288989
0,77,13,0,0,-4.247495742
0,28,10,0,2,-1.57987911
1,30,3,4,0,0
0,72,14,0,0,-1.002120988
0,73,11,0,5,-2.259525604
0,55,0,0,0,0
0,83,9,0,1,-4.439655748
0,50,4,0,1,-1.969432312
1,39,14,0,4,-0.422967383
0,31,5,0,0,0
0,74,13,0,0,-2.378386806
0,45,11,0,2,-2.810082927
0,51,6,0,3,-0.915541013
0,40,10,0,0,-4.51899249
0,49,7,0,1,0
0,54,6,0,1,-1.837594006
0,53,13,0,2,-1.212677245
0,41,6,0,1,-0.813057477
0,63,7,0,0,-4.431216879
0,52,8,0,2,-0.541113025
1,37,20,0,1,-0.03469497
0,50,7,0,3,-2.997734276
0,66,18,0,2,-0.344322973
0,39,16,0,4,-2.733368009
0,58,0,0,0,0
0,73,15,0,1,-1.788564578
0,63,15,0,0,-3.451438598
0,52,7,0,0,-2.861201381
0,63,8,0,0,-3.742280231
0,61,10,0,4,-6.43775165
0,70,4,0,0,-5.099466508
0,42,27,0,2,-1.786175091
0,56,6,0,1,-1.242713633
0,68,11,0,1,-3.526760605
1,31,5,0,2,-0.234204499
0,57,12,0,0,-1.165072655
0,62,8,0,0,-5.80914299
0,39,7,0,0,-3.540459449
0,40,14,0,3,-1.504627548
0,52,9,0,1,-0.816671667
0,69,16,0,3,-0.750352654
0,51,12,0,0,-2.775793853
0,39,5,0,2,-1.471416615
0,60,17,0,2,-1.303424883
0,47,7,0,1,-3.780994743
0,53,6,0,1,-1.969432312
0,32,4,0,0,0
0,74,7,0,2,-3.600868577
0,71,9,0,1,-0.978432128
0,66,8,0,0,-0.838866835
0,60,12,0,2,-2.312635429
0,33,4,0,0,-0.40137349
0,90,3,0,0,-3.547379892
0,60,12,0,0,-0.790098707
0,46,9,0,0,-4.767689115
0,49,13,0,1,-2.488914671
0,71,3,0,0,-2.922481812
0,52,7,0,2,-1.005668543
0,59,14,0,1,-0.531708835
0,55,9,0,1,-1.969432312
0,68,6,0,0,-3.746508567
0,56,12,0,1,-4.022954566
0,51,7,0,1,-2.552329326
0,47,4,0,1,-1.969432312
1,61,10,0,2,-1.509592577
0,51,3,0,1,-4.366153286
0,79,2,0,1,-1.969432312
0,37,5,0,0,0
0,62,18,0,2,-1.037046933
0,47,8,0,3,-0.773923491
0,35,0,0,0,0
0,60,22,0,1,-3.849048206
0,57,12,0,1,-2.643667942
0,41,1,0,0,-0.047720736
0,70,6,0,0,-2.545931352
0,66,8,0,2,-2.785471348
0,38,5,0,1,0
0,70,3,0,0,-2.95651156
0,39,8,1,1,-0.231427771
0,70,5,0,0,-1.480165577
0,60,11,0,2,-0.502196297
0,79,4,0,0,-2.734907655
0,47,8,1,0,-0.327116142
0,65,19,0,2,-0.75438449
0,64,7,0,1,-2.456902453
0,77,10,0,0,-4.350527968
0,58,12,0,3,-1.940027486
0,44,19,0,4,-2.866459938
0,34,4,0,0,-0.728359936
0,72,18,0,2,-1.891800823
0,27,7,0,0,-1.116267224
0,40,8,0,1,-0.694347901
0,77,14,0,2,-3.375529635
0,39,4,0,2,-1.969432312
0,40,7,0,1,-0.331703625
0,41,14,0,2,-0.215795614
0,32,12,0,0,-3.053361386
0,46,10,0,1,-4.193060535
1,27,0,98,0,0
0,52,7,0,1,-4.615220522
0,82,5,0,0,-3.709082161
1,41,3,3,0,-1.738408294
0,62,21,0,1,-4.500810171
0,46,1,0,0,-1.969432312
0,30,8,0,0,-1.263369014
0,58,9,0,1,-3.932225713
0,48,15,0,1,-3.435788826
0,37,10,0,6,-3.286084575
0,51,11,0,1,-2.365524893
0,42,6,0,2,-0.864884944
0,60,13,0,0,-0.430782916
0,66,8,0,1,-3.199073198
0,78,1,0,0,-6.032286542
0,42,4,0,1,-1.969432312
0,57,24,0,3,-3.496607566
0,62,7,0,1,-3.676950883
0,51,11,0,2,-0.637901706
0,47,6,0,1,-3.11002142
0,68,15,0,1,-1.969432312
0,39,4,0,1,-2.021172634
0,59,25,0,3,-1.020818261
0,36,6,0,0,-0.643785751
0,86,4,0,0,-1.969432312
0,42,8,0,1,-0.272727781
1,60,10,0,0,-0.124769887
0,34,15,0,1,-0.323102018
0,52,5,0,1,-2.077044417
0,53,9,0,2,-1.954749098
0,87,2,0,0,-1.969432312
0,61,5,0,1,-2.764620553
0,61,10,0,1,-1.084117843
0,70,3,0,1,-1.187443502
0,40,6,0,0,-0.448633604
0,30,7,0,0,-2.724179583
0,54,11,0,1,-1.969432312
0,50,8,0,1,-2.285727976
0,53,11,0,0,-2.375155786
0,32,4,0,2,0
0,33,5,0,1,0.026739297
0,32,7,0,0,-1.737271284
0,75,3,0,0,0
0,46,7,0,2,-2.221005106
0,61,8,0,1,-1.444771291
0,45,5,0,0,-2.33407576
0,39,8,0,1,-3.493312671
0,63,5,0,0,-1.969432312
0,26,2,0,0,0
1,40,19,0,2,-1.018323457
0,37,11,0,1,-0.382725621
0,52,10,0,1,-0.661648514
1,51,6,0,2,-1.969432312
0,70,0,0,0,0
0,26,10,0,0,-1.11871296
0,45,6,0,1,-5.203007187
1,30,7,0,0,-1.253863574
0,66,12,0,1,-2.286711744
0,48,9,0,1,-3.907035464
0,41,7,0,2,-1.969432312
0,55,2,0,0,0
0,63,9,0,0,-4.147745339
0,52,11,0,5,-1.2772606
0,88,5,0,1,-1.535258514
1,35,7,0,2,-2.238671767
0,39,2,0,0,-0.008939842
1,61,1,0,0,0.046788161
0,70,5,0,1,-4.319991244
0,22,0,0,0,0
0,59,12,0,2,-0.206778197
0,33,6,0,0,-7.13089883
0,53,11,0,1,-2.375155786
0,40,8,0,0,-1.969432312
0,46,14,0,0,-0.442388462
0,79,7,0,1,-3.085656981
0,61,8,1,1,-0.148152041
0,66,8,0,0,-4.22673375
0,56,5,0,0,0.006180859
0,53,13,0,1,-1.969432312
1,53,5,4,0,0.324471949
0,65,4,0,0,-0.676880208
0,70,8,0,0,-1.261601917
0,45,8,0,1,-2.226550407
0,55,5,0,2,-1.990698332
0,44,9,0,2,0.008761506
0,52,12,0,4,-2.090704734
0,34,6,0,0,-2.602339747
0,51,9,0,2,-0.473048259
0,63,16,0,2,-1.290620611
0,77,8,0,2,-0.01308524
0,62,3,1,0,-0.178170186
0,56,5,0,2,-3.519980918
1,40,5,2,1,0.105530501
0,43,7,0,1,-0.389493339
0,50,3,0,0,-2.598299337
0,54,7,0,2,-2.701571235
0,90,7,0,2,-2.73029581
0,44,8,0,1,-3.130407177
0,53,25,0,2,-0.62064049
0,56,7,0,1,-1.969432312
1,62,14,0,0,-1.750425606
0,30,8,0,0,-0.419006379
0,72,7,0,0,-1.969432312
0,45,10,0,0,-0.282495546
0,68,18,0,3,-2.378386806
0,56,2,1,0,0
0,87,7,0,0,-4.206394066
0,41,13,0,2,-1.03563749
0,74,10,0,1,-2.512072318
0,59,15,0,2,-1.969432312
0,59,5,0,0,-0.207270202
0,49,14,0,2,-0.132617525
1,45,15,0,3,-0.798063351
0,52,12,0,2,-2.036382052
0,40,3,0,0,0
1,56,20,0,2,-0.458391314
1,58,6,0,0,-0.932674211
1,25,0,1,0,0
0,39,11,0,2,-3.366795955
0,61,11,0,0,-3.863232841
0,45,4,0,0,-1.969432312
0,30,9,0,3,-1.171828351
0,56,11,0,1,-2.179482896
0,69,19,0,1,-2.437259996
0,66,10,0,2,-3.568433301
0,55,8,0,1,-0.646263595
0,40,3,0,0,-0.207393241
0,82,4,0,0,-2.388142981
0,62,12,0,2,-0.519698202
0,47,9,0,2,-0.873949891
0,60,11,0,1,-2.238671767
1,63,5,0,1,-0.551126921
0,35,6,0,1,-4.000854219
0,46,6,0,0,-1.969432312
0,55,7,0,1,-2.675099101
0,28,8,0,0,-1.969432312
0,51,12,0,2,-2.314657674
0,53,5,0,1,-0.46235297
0,27,4,0,0,-0.01349059
0,90,6,0,0,-5.203007187
0,48,7,1,0,-2.420243136
0,57,5,0,1,-1.326517157
0,91,4,0,0,-1.969432312
0,52,6,0,1,-2.310617265
0,57,7,0,2,-1.598003535
0,66,4,0,0,-2.985781943
0,65,13,0,1,-2.003963081
0,51,9,0,1,-4.23360663
0,66,13,0,0,-4.261580482
0,55,9,0,2,-2.507152259
0,25,1,0,0,-0.336452237
0,60,8,0,2,-5.11599581
0,30,2,0,0,-0.040613683
0,53,13,0,2,-1.113827454
0,78,14,0,0,-5.035953102
0,69,13,0,0,-3.600868577
1,35,7,0,0,0
0,34,7,0,0,-2.143873402
0,33,3,0,1,0
0,32,3,0,0,-0.075046874
0,41,10,0,0,-2.390324007
0,52,5,0,2,-3.032396258
0,27,7,0,0,-0.24679608
0,76,18,0,1,-1.781413177
0,37,3,0,1,-4.779523573
0,55,5,0,0,-1.969432312
0,31,6,0,1,-1.969432312
0,35,5,0,1,-1.969432312
0,60,9,0,2,-4.14143617
0,46,4,0,0,0
0,39,5,0,0,-1.798784084
0,63,3,0,0,-0.995604539
0,69,11,0,1,-1.56303154
0,51,21,0,4,-0.307748735
0,75,1,0,0,-4.374058465
0,55,9,0,3,-1.969432312
0,69,10,0,2,-1.654435278
0,74,7,0,0,-0.822345119
0,35,7,0,1,-0.26918749
1,63,15,0,3,-0.466330384
0,81,4,0,0,0
0,34,3,0,0,-0.169484308
0,63,2,0,0,-3.009831198
0,29,10,0,0,-3.73387682
0,78,4,0,2,-2.66068963
0,62,8,0,2,-3.634391269
0,54,14,0,1,-2.948848688
0,31,0,0,0,0
0,60,9,0,1,-0.046358124
0,28,6,0,1,-0.006521217
0,46,3,0,1,-2.366590423
0,73,8,0,0,-3.313186504
0,88,7,0,0,-5.11599581
0,45,14,0,2,-0.206163531
1,76,10,0,0,-1.366491734
1,57,18,0,2,-3.414282621
0,51,2,0,0,-1.969432312
0,41,8,0,2,-1.784982485
0,46,9,0,3,-0.959459227
1,52,4,0,1,-0.553037473
0,47,12,0,2,-1.179280192
0,59,12,0,1,-1.499687048
0,34,2,0,0,-1.644029357
0,46,4,0,1,-4.147745339
1,50,2,3,0,-0.243218716
1,53,12,1,1,-0.69174816
0,36,15,0,2,-2.185691342
0,44,7,0,0,-5.952243834
0,69,10,0,1,-3.526760605
0,40,11,0,2,-1.117183674
1,36,12,0,0,-0.995063413
0,65,7,0,1,-3.623091714
0,47,1,0,1,0
0,71,5,0,0,-6.377127028
0,47,9,0,2,-6.214608098
0,53,7,0,0,-2.62693115
0,33,5,0,1,0.031595562
0,28,17,0,0,-0.05921936
0,58,9,0,1,-1.969432312
0,52,12,1,1,-0.263184601
0,52,10,0,0,-3.315937538
0,29,7,0,1,-0.060068526
0,42,6,0,2,-3.399199379
0,49,7,0,0,-0.865122445
1,38,10,0,0,-0.968900682
0,46,4,0,0,-3.550858156
0,48,10,0,2,-0.600750331
0,40,6,0,0,-0.145025772
0,36,20,0,0,-5.80914299
0,66,13,0,0,-2.451085101
0,37,3,0,2,-1.854699269
0,77,15,0,2,-3.254503003
0,54,7,0,0,-3.937340813
0,53,6,0,0,-1.969432312
0,71,9,1,2,-1.969432312
0,29,3,0,0,-1.48943512
0,47,8,0,1,-1.032262908
1,45,5,0,0,-1.204973305
0,82,6,0,0,-7.60090246
0,84,10,0,2,-2.147292209
0,63,15,0,1,-5.991464547
0,45,8,0,2,-1.291347884
0,28,10,0,0,-1.596028226
0,57,13,0,3,-1.097213268
0,60,3,0,0,-0.184043038
0,58,11,0,2,-1.900458886
0,67,14,0,1,-0.762497259
0,51,8,0,1,-2.043302495
0,44,19,0,4,-0.390084006
1,37,10,1,1,-1.263722809
0,43,7,0,1,-0.522898205
0,62,8,0,1,-1.073236982
0,48,6,0,0,-2.774190004
0,61,11,0,1,-2.414634597
0,63,8,0,0,-3.451438598
0,64,8,0,2,-3.641995868
0,29,6,0,1,0
0,48,7,0,2,-1.199316993
0,51,3,2,1,0.238386781
1,34,14,0,2,-2.911391125
0,42,10,0,2,-2.521985658
1,23,2,0,0,0
0,34,4,0,0,-1.571660548
0,69,8,0,2,-3.363901597
0,80,4,0,0,-5.099466508
0,29,11,0,1,-0.891598119
0,41,15,0,2,-1.969432312
0,69,8,0,0,-2.605042451
0,66,9,0,2,-1.385894441
0,29,5,0,1,-0.605502671
0,66,16,0,1,-6.571283042
0,37,8,0,3,-1.240636789
0,55,30,0,3,-0.763998922
0,43,5,0,1,-2.777400279
1,40,2,3,0,0.28570512
0,51,7,0,2,-1.539445541
0,45,16,0,1,-2.110313205
0,27,5,1,0,-0.12806067
0,38,19,0,1,-2.26336438
0,63,5,0,0,-1.969432312
0,90,6,0,0,-3.849048206
0,38,5,0,2,-1.969432312
0,65,13,0,1,-1.811554097
1,30,2,1,0,0
0,43,7,0,2,-4.319991244
0,61,19,0,2,-4.028556822
0,49,7,0,2,-0.944947441
0,55,6,0,2,-0.01308524
0,63,7,0,1,-1.969432312
0,52,2,0,1,-0.339256108
0,42,11,0,2,-2.065933192
1,39,6,0,0,-0.349273828
0,50,6,0,1,-0.025933382
0,29,6,0,0,-0.128401715
0,39,10,0,2,-2.437259996
0,48,9,0,2,-1.123622452
0,36,15,0,2,-1.590616158
1,66,21,0,4,-1.707602161
1,45,1,3,0,0.04859967
0,45,5,0,1,-2.161085531
0,85,1,0,0,-5.149897361
0,81,11,0,3,-3.307707039
0,33,12,0,2,-1.713133149
0,33,10,0,1,-0.720518377
0,64,5,0,2,-1.969432312
1,61,9,2,0,-4.431216879
0,55,17,0,0,-7.013115795
1,48,13,0,2,-2.590267165
0,48,5,0,1,-0.03573081
0,69,14,0,0,-3.094448246
0,55,8,0,2,-0.98564081
0,68,20,0,2,-0.458865885
0,57,9,0,1,-0.963906586
0,58,11,0,1,-2.866459938
0,76,8,0,2,-3.146555163
1,44,7,0,1,-0.08872193
0,44,9,0,1,-0.303946965
0,60,6,0,0,-3.432688049
0,52,3,0,0,-2.966173471
1,36,8,0,1,-0.111266812
0,56,9,0,1,-4.721704002
0,68,3,0,0,-5.713832811
0,66,18,0,1,-2.48410697
